Marca temporal,How much money have you used in-game?,SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the F2P NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?"
11/07/2020 20:22:50,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Mordred, Ryougi Shiki",Gilgamesh,"Artoria Pendragon [Lancer], Tamamo no Mae [Lancer]",Francis Drake,"Zhuge Liang [El-Melloi II], Xuanzang, Merlin, Scáthach-Skaði",Semiramis,"Minamoto no Raikō, Mysterious Heroine X (Alter)",,,"Meltlilith, Sesshōin Kiara",,No,Between 2 years and 2 years 6 months,22,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Mordred (Saber),Fionn,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:23:03,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okita Souji, Miyamoto Musashi","Artoria Pendragon [Archer], Ishtar","Brynhildr, Tamamo no Mae [Lancer]",,"Nero Claudius [Caster], Anastasia",Semiramis,"Vlad III, Minamoto no Raikō",Jeanne D'arc,Jeanne D'arc [Alter],Okita Sōji (Alter),,No,Between 2 years 6 months and 3 years,15,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,Not Sure,(Android) I feel it runs the same.,Indifferent,Jeanne D'Arc Alter,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,Azur Lane,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:23:37,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okita Souji,"Gilgamesh, Arjuna, Artoria Pendragon [Archer], Ishtar",Ereshkigal,Ozymandias,"Tamamo-no-mae, Merlin, Scheherazade, Nero Claudius [Caster], Scáthach-Skaði",Jack the Ripper,Mysterious Heroine X (Alter),Jeanne D'arc,Jeanne D'arc [Alter],Okita Sōji (Alter),,No,Between 2 years and 2 years 6 months,17,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,Not Sure,"(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jalter,,Buster,I often prefer waifu/husbando/favorite character to play.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:23:45,F2P,"Okita Souji, Ryougi Shiki, Miyamoto Musashi","Gilgamesh, Orion, Arjuna",Brynhildr,Ozymandias,"Tamamo-no-mae, Illyasviel von Einzbern, Scheherazade, Scáthach-Skaði","Jack the Ripper, King Hassan, Osakabehime",Minamoto no Raikō,"Jeanne D'arc, Sherlock Holmes",Jeanne D'arc [Alter],"Sesshōin Kiara, Okita Sōji (Alter)",,Yes,More than 3 years,27,"Yes, I have saved for a Servant.",I mostly got all my goal,"Fast, the content should be released slower","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,Not Sure,"(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Serenity,,Quick,I do a mix of both.,"Azur Lane, Sinoalice",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:23:56,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altera,Orion,Brynhildr,Iskandar,"Merlin, Scheherazade, Scáthach-Skaði",Shuten Douji,"Vlad III, Minamoto no Raikō, Hijikata Toshizō",,,Sesshōin Kiara,Abigail Williams,Yes,Between 1 year and 1 year 6 months,,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Altera,,"I do not prefer any card type or ""meta"".",I do a mix of both.,Honkai Impact 3rd,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:24:13,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okita Souji,"Orion, Arjuna","Scathach, Karna, Enkidu","Quetzalcoatl, Achilles","Tamamo-no-mae, Nero Claudius [Caster], Scáthach-Skaði",Osakabehime,Minamoto no Raikō,,,,"Abigail Williams, Katsushika Hokusai",No,Between 1 year 6 months and 2 years,18,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.",Indifferent,Scathach,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:24:21,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nero Claudius [Bride],"Nikola Tesla, Artoria Pendragon [Archer]",Ereshkigal,Francis Drake,"Zhuge Liang [El-Melloi II], Xuanzang, Merlin",Jack the Ripper,Minamoto no Raikō,,Jeanne D'arc [Alter],Sesshōin Kiara,Abigail Williams,Yes,Between 2 years and 2 years 6 months,13,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Raikou,,Buster,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:24:25,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altera,Orion,Brynhildr,Iskandar,"Merlin, Scheherazade, Scáthach-Skaði",Shuten Douji,"Vlad III, Minamoto no Raikō, Hijikata Toshizō",,,Sesshōin Kiara,Abigail Williams,Yes,Between 1 year and 1 year 6 months,,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Altera,,"I do not prefer any card type or ""meta"".",I do a mix of both.,Honkai Impact 3rd,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:24:42,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Mordred, Nero Claudius [Bride], Sigurd","Arjuna, Ishtar","Scathach, Karna, Brynhildr, Ereshkigal","Queen Medb, Ozymandias","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Scáthach-Skaði",Shuten Douji,"Sakata Kintoki, Vlad III, Cu Chulainn [Alter], Florence Nightingale, Minamoto no Raikō","Jeanne D'arc, Sherlock Holmes",Jeanne D'arc [Alter],"Meltlilith, Sesshōin Kiara",,Yes,More than 3 years,38,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Medb,,"I do not prefer any card type or ""meta"".",I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:00,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Miyamoto Musashi",,"Scathach, Karna, Ereshkigal","Francis Drake, Artoria Pendragon [Rider Alter]","Tamamo-no-mae, Illyasviel von Einzbern, Merlin","Jack the Ripper, Shuten Douji",Florence Nightingale,Sherlock Holmes,Edmond Dantes,,Abigail Williams,No,Between 1 year 6 months and 2 years,16,"Yes, I have saved for a Servant.",I didn't get the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Passionlip,Finn mac cumhail,"I do not prefer any card type or ""meta"".",I do a mix of both.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:01,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Okita Souji, Mordred, Arthur Pendragon [Prototype]","Orion, Arjuna, James Moriarty",Scathach,"Francis Drake, Queen Medb, Iskandar","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Illyasviel von Einzbern, Merlin, Anastasia, Scáthach-Skaði",,"Vlad III, Minamoto no Raikō","Jeanne D'arc, Sherlock Holmes","Jeanne D'arc [Alter], Edmond Dantes",,,No,More than 3 years,23,"Yes, I have saved for a Servant.",I mostly got all my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,(Android) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",James Moriarty,Edward Teach,Quick,I often prefer waifu/husbando/favorite character to play.,Arknights,Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:10,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Mordred, Miyamoto Musashi","Orion, Artoria Pendragon [Archer], Ishtar","Karna, Brynhildr, Tamamo no Mae [Lancer], Enkidu, Ereshkigal","Francis Drake, Queen Medb","Tamamo-no-mae, Xuanzang, Leonardo Da Vinci, Illyasviel von Einzbern, Merlin, Scáthach-Skaði","Jack the Ripper, Shuten Douji, Cleopatra, King Hassan, Osakabehime, Semiramis",Florence Nightingale,Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Meltlilith,Abigail Williams,Yes,More than 3 years,56,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,Not Sure,(iOS) I feel it runs the same.,"No, I think NA shouldn't try to catch up in those dead weeks.",Elizabeth Bathory,Miyamoto no raikou,Quick,I often prefer waifu/husbando/favorite character to play.,"FE: Heroes, Magia récord, crossing void",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:20,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Ryougi Shiki, Miyamoto Musashi",Ishtar,"Scathach, Karna, Enkidu",Ozymandias,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Merlin, Scáthach-Skaði","Jack the Ripper, Shuten Douji","Vlad III, Cu Chulainn [Alter], Florence Nightingale, Minamoto no Raikō",,Jeanne D'arc [Alter],,"Abigail Williams, Katsushika Hokusai",Yes,More than 3 years,24,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,"(iOS) Yes, I feel it runs faster/better.",Indifferent,Rider Medusa,Artemis,Buster,I often prefer waifu/husbando/favorite character to play.,"Azur Lane, Arknights, Dragon Ball Z Dokkan Battle, Hero Cantare",Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:21,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Mordred, Nero Claudius [Bride], Ryougi Shiki","Nikola Tesla, Arjuna, Ishtar","Scathach, Enkidu","Francis Drake, Iskandar, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Scheherazade","Jack the Ripper, Shuten Douji",Florence Nightingale,"Jeanne D'arc, Amakusa Shirou",Jeanne D'arc [Alter],"Meltlilith, Sesshōin Kiara",,Yes,More than 3 years,34,"Yes, I have saved for a Servant.",I am saving towards a future servant,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,Not Sure,"(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Alexander,,Arts,I often prefer waifu/husbando/favorite character to play.,"Azur Lane, Arknights",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:27,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artoria Pendragon,,,,Xuanzang,,Minamoto no Raikō,,,Okita Sōji (Alter),,Yes,Between 6 months and 1 year,3,"Yes, I have saved for a Servant.",I mostly got all my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",NP Skip,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Skadi,,Arts,I often prefer waifu/husbando/favorite character to play.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:38,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altera,"Orion, Artoria Pendragon [Archer]","Brynhildr, Enkidu","Francis Drake, Queen Medb, Quetzalcoatl","Xuanzang, Merlin","MHX, Shuten Douji, King Hassan","Vlad III, Florence Nightingale",Jeanne D'arc,,Meltlilith,Katsushika Hokusai,No,More than 3 years,18,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Francis Drake,Artoria Pendragon Saber,"I do not prefer any card type or ""meta"".",I do a mix of both.,"FE: Heroes, Final Fantasy Record Keeper, Dissidia Final Fantasy Opera Omnia, Final Fantasy Brave Exvius, King of Fighters All-Stars, Romancing Saga Re Universe",Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:39,F2P,Artoria Pendragon,James Moriarty,Enkidu,,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Merlin, Scáthach-Skaði",Jack the Ripper,,,,,,Yes,Between 2 years 6 months and 3 years,9,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the F2P players in the game.",(iOS) I feel it runs the same.,Indifferent,Enkidu,,"I do not prefer any card type or ""meta"".",I do not think there exists a meta in FGO.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 20:25:44,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okita Souji, Mordred, Arthur Pendragon [Prototype]",,,Francis Drake,"Merlin, Scáthach-Skaði",King Hassan,Cu Chulainn [Alter],"Jeanne D'arc, Sherlock Holmes",,,Katsushika Hokusai,No,More than 3 years,12,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Cu Chulainn (any version),,Buster,I do not think there exists a meta in FGO.,Grand Blue Fantasy,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
